casa,id_ext,fase_global,local,data_inicio,data_fim,local_casa,pulou
camara,2056568,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2056568,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2056568,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2056568,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2056568,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2056568,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2056568,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,1738598,Pré-Construção,,NA,NA,camara,TRUE
camara,1738598,Construção,Comissões,2015-10-01T17:10:00Z,NA,camara,FALSE
camara,1738598,Construção,Plenário,NA,NA,camara,FALSE
camara,1738598,Pré-Revisão I,,NA,NA,camara,FALSE
camara,1738598,Revisão I,Comissões,NA,NA,senado,FALSE
camara,1738598,Revisão I,Plenário,NA,NA,senado,FALSE
camara,1738598,Pré-Revisão II,,NA,NA,camara,FALSE
camara,1738598,Revisão II,Comissões,NA,NA,camara,FALSE
camara,1738598,Revisão II,Plenário,NA,NA,camara,FALSE
camara,1738598,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,1738598,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,14562,Pré-Construção,,NA,NA,camara,TRUE
camara,14562,Construção,Comissões,2003-04-14T00:00:00Z,NA,camara,FALSE
camara,14562,Construção,Plenário,NA,NA,camara,FALSE
camara,14562,Pré-Revisão I,,NA,NA,camara,FALSE
camara,14562,Revisão I,Comissões,NA,NA,senado,FALSE
camara,14562,Revisão I,Plenário,NA,NA,senado,FALSE
camara,14562,Pré-Revisão II,,NA,NA,camara,FALSE
camara,14562,Revisão II,Comissões,NA,NA,camara,FALSE
camara,14562,Revisão II,Plenário,NA,NA,camara,FALSE
camara,14562,Promulgação/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,14562,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2170839,Pré-Construção,,NA,NA,camara,TRUE
camara,2170839,Construção,Comissões,2018-06-11T16:48:00Z,NA,camara,FALSE
camara,2170839,Construção,Plenário,NA,NA,camara,FALSE
camara,2170839,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2170839,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2170839,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2170839,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2170839,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2170839,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2170839,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2170839,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,944279,Pré-Construção,,NA,NA,camara,TRUE
camara,944279,Construção,Comissões,2015-03-04T17:25:00Z,NA,camara,FALSE
camara,944279,Construção,Plenário,NA,NA,camara,FALSE
camara,944279,Pré-Revisão I,,NA,NA,camara,FALSE
camara,944279,Revisão I,Comissões,NA,NA,senado,FALSE
camara,944279,Revisão I,Plenário,NA,NA,senado,FALSE
camara,944279,Pré-Revisão II,,NA,NA,camara,FALSE
camara,944279,Revisão II,Comissões,NA,NA,camara,FALSE
camara,944279,Revisão II,Plenário,NA,NA,camara,FALSE
camara,944279,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,944279,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
senado,111048,Pré-Construção,,NA,NA,senado,TRUE
senado,111048,Construção,Comissões,2013-02-27T12:00:00Z,2016-12-06T00:00:00Z,senado,FALSE
senado,111048,Construção,Plenário,NA,NA,senado,TRUE
senado,111048,Pré-Revisão I,,NA,NA,senado,TRUE
camara,2120019,Revisão I,Comissões,2017-08-17T12:57:00Z,NA,camara,FALSE
camara,2120019,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2120019,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2120019,Revisão II,Comissões,NA,NA,senado,FALSE
camara,2120019,Revisão II,Plenário,NA,NA,senado,FALSE
camara,2120019,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2120019,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,51066,Pré-Construção,,NA,NA,camara,TRUE
camara,51066,Construção,Comissões,2002-06-05T09:39:00Z,NA,camara,FALSE
camara,51066,Construção,Plenário,NA,NA,camara,FALSE
camara,51066,Pré-Revisão I,,NA,NA,camara,FALSE
camara,51066,Revisão I,Comissões,NA,NA,senado,FALSE
camara,51066,Revisão I,Plenário,NA,NA,senado,FALSE
camara,51066,Pré-Revisão II,,NA,NA,camara,FALSE
camara,51066,Revisão II,Comissões,NA,NA,camara,FALSE
camara,51066,Revisão II,Plenário,NA,NA,camara,FALSE
camara,51066,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,51066,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,518221,Pré-Construção,,NA,NA,camara,TRUE
camara,518221,Construção,Comissões,2011-09-20T17:16:00Z,NA,camara,FALSE
camara,518221,Construção,Plenário,NA,NA,camara,FALSE
camara,518221,Pré-Revisão I,,NA,NA,camara,FALSE
camara,518221,Revisão I,Comissões,NA,NA,senado,FALSE
camara,518221,Revisão I,Plenário,NA,NA,senado,FALSE
camara,518221,Pré-Revisão II,,NA,NA,camara,FALSE
camara,518221,Revisão II,Comissões,NA,NA,camara,FALSE
camara,518221,Revisão II,Plenário,NA,NA,camara,FALSE
camara,518221,Promulgação/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,518221,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,532814,Pré-Construção,,NA,NA,camara,TRUE
camara,532814,Construção,Comissões,2012-03-01T14:35:00Z,NA,camara,FALSE
camara,532814,Construção,Plenário,NA,NA,camara,FALSE
camara,532814,Pré-Revisão I,,NA,NA,camara,FALSE
camara,532814,Revisão I,Comissões,NA,NA,senado,FALSE
camara,532814,Revisão I,Plenário,NA,NA,senado,FALSE
camara,532814,Pré-Revisão II,,NA,NA,camara,FALSE
camara,532814,Revisão II,Comissões,NA,NA,camara,FALSE
camara,532814,Revisão II,Plenário,NA,NA,camara,FALSE
camara,532814,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,532814,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,500183,Pré-Construção,,NA,NA,camara,TRUE
camara,500183,Construção,Comissões,2011-05-18T17:00:00Z,NA,camara,FALSE
camara,500183,Construção,Plenário,NA,NA,camara,FALSE
camara,500183,Pré-Revisão I,,NA,NA,camara,FALSE
camara,500183,Revisão I,Comissões,NA,NA,senado,FALSE
camara,500183,Revisão I,Plenário,NA,NA,senado,FALSE
camara,500183,Pré-Revisão II,,NA,NA,camara,FALSE
camara,500183,Revisão II,Comissões,NA,NA,camara,FALSE
camara,500183,Revisão II,Plenário,NA,NA,camara,FALSE
camara,500183,Promulgação/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,500183,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,546383,Pré-Construção,,NA,NA,camara,TRUE
camara,546383,Construção,Comissões,2012-06-19T15:52:00Z,NA,camara,FALSE
camara,546383,Construção,Plenário,NA,NA,camara,FALSE
camara,546383,Pré-Revisão I,,NA,NA,camara,FALSE
camara,546383,Revisão I,Comissões,NA,NA,senado,FALSE
camara,546383,Revisão I,Plenário,NA,NA,senado,FALSE
camara,546383,Pré-Revisão II,,NA,NA,camara,FALSE
camara,546383,Revisão II,Comissões,NA,NA,camara,FALSE
camara,546383,Revisão II,Plenário,NA,NA,camara,FALSE
camara,546383,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,546383,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
senado,121572,Pré-Construção,,NA,NA,senado,TRUE
senado,121572,Construção,Comissões,2015-06-03T12:00:00Z,2015-08-04T12:00:00Z,senado,FALSE
senado,121572,Construção,Plenário,NA,NA,senado,TRUE
senado,121572,Pré-Revisão I,,NA,NA,senado,TRUE
camara,1594911,Revisão I,Comissões,2016-11-10T17:58:00Z,NA,camara,FALSE
camara,1594911,Revisão I,Plenário,NA,NA,camara,FALSE
camara,1594911,Pré-Revisão II,,NA,NA,camara,FALSE
camara,1594911,Revisão II,Comissões,NA,NA,senado,FALSE
camara,1594911,Revisão II,Plenário,NA,NA,senado,FALSE
camara,1594911,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,1594911,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
senado,96813,Pré-Construção,,NA,NA,senado,TRUE
senado,96813,Construção,Comissões,2010-05-12T12:00:00Z,2013-12-18T00:00:00Z,senado,FALSE
senado,96813,Construção,Plenário,NA,NA,senado,TRUE
senado,96813,Pré-Revisão I,,NA,NA,senado,TRUE
camara,604888,Revisão I,Comissões,2014-02-10T15:14:00Z,2019-02-25T13:55:00Z,camara,FALSE
camara,604888,Revisão I,Plenário,2018-02-28T13:55:00Z,NA,camara,FALSE
camara,604888,Pré-Revisão II,,NA,NA,camara,FALSE
camara,604888,Revisão II,Comissões,NA,NA,senado,FALSE
camara,604888,Revisão II,Plenário,NA,NA,senado,FALSE
camara,604888,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,604888,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2192459,Pré-Construção,,NA,NA,camara,TRUE
camara,2192459,Construção,Comissões,2019-02-22T17:34:00Z,2019-07-09T16:47:00Z,camara,FALSE
camara,2192459,Construção,Plenário,2019-07-09T16:47:00Z,2019-08-08T00:00:00Z,camara,FALSE
camara,2192459,Pré-Revisão I,,NA,NA,camara,TRUE
senado,137999,Revisão I,Comissões,2019-08-08T12:00:00Z,2019-10-22T12:00:00Z,senado,FALSE
senado,137999,Revisão I,Plenário,2019-10-02T12:00:00Z,2019-11-05T12:00:00Z,senado,FALSE
senado,137999,Pré-Revisão II,,NA,NA,senado,TRUE
senado,137999,Revisão II,Comissões,NA,NA,camara,TRUE
senado,137999,Revisão II,Plenário,NA,NA,camara,TRUE
senado,137999,Promulgação/Veto,Presidência da República,2019-10-23T12:00:00Z,NA,presidência da república,FALSE
senado,137999,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
senado,135064,Comissão Mista,,2019-01-01T12:00:00Z,2019-05-09T12:00:00Z,,FALSE
senado,135064,Câmara dos Deputados,,2019-05-09T12:00:00Z,2019-05-24T12:00:00Z,,FALSE
senado,135064,Senado Federal,,2019-05-24T12:00:00Z,2019-06-18T12:00:00Z,,FALSE
senado,135064,Sanção Presidencial/Promulgação,,2019-06-18T12:00:00Z,2019-06-18T12:00:00Z,,FALSE
senado,135064,Câmara dos Deputados - Revisão,,NA,NA,,FALSE
camara,2192352,Pré-Construção,,NA,NA,camara,TRUE
camara,2192352,Construção,Comissões,2019-03-27T16:48:00Z,NA,camara,FALSE
camara,2192352,Construção,Plenário,NA,NA,camara,FALSE
camara,2192352,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2192352,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2192352,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2192352,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2192352,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2192352,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2192352,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2192352,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2192353,Pré-Construção,,NA,NA,camara,FALSE
camara,2192353,Construção,Comissões,NA,NA,camara,FALSE
camara,2192353,Construção,Plenário,NA,NA,camara,FALSE
camara,2192353,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2192353,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2192353,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2192353,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2192353,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2192353,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2192353,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2192353,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2192354,Pré-Construção,,NA,NA,camara,TRUE
camara,2192354,Construção,Comissões,2019-03-22T16:24:00Z,NA,camara,FALSE
camara,2192354,Construção,Plenário,NA,NA,camara,FALSE
camara,2192354,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2192354,Revisão I,Comissões,NA,NA,senado,FALSE
camara,2192354,Revisão I,Plenário,NA,NA,senado,FALSE
camara,2192354,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2192354,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2192354,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2192354,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2192354,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
senado,135061,Comissão Mista,,2018-12-28T12:00:00Z,2019-05-09T12:00:00Z,,FALSE
senado,135061,Câmara dos Deputados,,2019-05-09T12:00:00Z,NA,,FALSE
senado,135061,Senado Federal,,NA,NA,,FALSE
senado,135061,Câmara dos Deputados - Revisão,,NA,NA,,FALSE
senado,135061,Sanção Presidencial/Promulgação,,NA,NA,,FALSE
